target,Categories,Nfreq,Vfreq,freq,NVratio,Vditrans,Vtrans,Vintrans,Nmorph,MorphStatus,rel_type
blackmailer,['noun'],15,0,15,16.0,False,False,False,1,complex,rel
matriarch,['noun'],7,0,7,8.0,False,False,False,0,may_include_a_root,rel
furrier,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
microsecond,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
crowbar,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
sightseer,['noun'],12,0,12,13.0,False,False,False,2,complex,norel
prig,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
heckler,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
saga,['noun'],70,0,70,71.0,False,False,False,1,monomorphemic,norel
dogsbody,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
bellflower,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
boathouse,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
misdoing,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
clef,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
sandal,['noun'],158,0,158,159.0,False,False,False,1,monomorphemic,norel
conflagration,['noun'],19,0,19,20.0,False,False,False,0,obscure,norel
genus,['noun'],24,0,24,25.0,False,False,False,1,monomorphemic,norel
sheepdog,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
twain,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
sponger,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
jackass,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
cunt,['noun'],47,0,47,48.0,False,False,False,1,monomorphemic,norel
withy,['noun'],5,0,5,6.0,False,False,False,0,may_include_a_root,norel
coastguard,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
toaster,['noun'],14,0,14,15.0,False,False,False,2,complex,norel
pipette,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
frontbencher,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
autobahn,['noun'],15,0,15,16.0,False,False,False,0,undetermined,norel
shoemaker,['noun'],14,0,14,15.0,False,False,False,2,complex,norel
chorister,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
poser,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
vigilante,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
bobby,['noun'],162,0,162,163.0,False,False,False,0,obscure,norel
stroller,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
battlefield,['noun'],171,0,171,172.0,False,False,False,2,complex,norel
soybean,['noun'],35,0,35,36.0,False,False,False,2,complex,norel
landfall,['noun'],3,0,3,4.0,False,False,False,2,complex,norel
infirmary,['noun'],46,0,46,47.0,False,False,False,1,complex,norel
Noel,['noun'],54,0,54,55.0,False,False,False,1,monomorphemic,norel
sacristy,['noun'],10,0,10,11.0,False,False,False,0,obscure,norel
tornado,['noun'],64,0,64,65.0,False,False,False,1,monomorphemic,norel
sower,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
predisposition,['noun'],16,0,16,17.0,False,False,False,2,complex,rel
lackey,['noun'],17,0,17,18.0,False,False,False,0,obscure,rel
seaplane,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
anchoress,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
pustule,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
onlooker,['noun'],60,0,60,61.0,False,False,False,2,complex,rel
bathrobe,['noun'],43,0,43,44.0,False,False,False,1,complex,norel
acacia,['noun'],30,0,30,31.0,False,False,False,0,may_include_a_root,norel
steamship,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
convector,['noun'],5,0,5,6.0,False,False,False,0,obscure,norel
puss,['noun'],13,0,13,14.0,False,False,False,1,monomorphemic,norel
qualm,['noun'],43,0,43,44.0,False,False,False,1,monomorphemic,norel
trashcan,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
bluffer,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
depository,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
bulldozer,['noun'],47,0,47,48.0,False,False,False,1,complex,norel
milligram,['noun'],51,0,51,52.0,False,False,False,1,complex,norel
frankfurter,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
nightie,['noun'],28,0,28,29.0,False,False,False,1,complex,norel
badge,['noun'],165,0,165,166.0,False,False,False,1,monomorphemic,norel
funeral,['noun'],461,0,461,462.0,False,False,False,1,monomorphemic,rel
coxcomb,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
radish,['noun'],20,0,20,21.0,False,False,False,0,obscure,norel
Michaelmas,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
clitoris,['noun'],31,0,31,32.0,False,False,False,0,may_include_a_root,norel
skua,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
appendix,['noun'],130,0,130,131.0,False,False,False,0,obscure,norel
impasse,['noun'],32,0,32,33.0,False,False,False,0,undetermined,norel
bushbaby,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
mileometer,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
greatcoat,['noun'],30,0,30,31.0,False,False,False,1,complex,norel
balaclava,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
cadger,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
paleface,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
explorer,['noun'],84,0,84,85.0,False,False,False,1,complex,rel
technocrat,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
missal,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
dove,['noun'],87,0,87,88.0,False,False,False,1,monomorphemic,norel
murderess,['noun'],14,0,14,15.0,False,False,False,1,complex,rel
gendarmerie,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
quandary,['noun'],9,0,9,10.0,False,False,False,0,obscure,norel
accordion,['noun'],18,0,18,19.0,False,False,False,1,complex,norel
councillor,['noun'],156,0,156,157.0,False,False,False,1,complex,rel
smallholder,['noun'],46,0,46,47.0,False,False,False,1,complex,norel
brainwave,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
pastille,['noun'],1,0,1,2.0,False,False,False,0,undetermined,norel
cockchafer,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
transistor,['noun'],139,0,139,140.0,False,False,False,0,obscure,norel
standpipe,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
mahout,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
cowling,['noun'],3,0,3,4.0,False,False,False,1,zero_derivation,norel
inhaler,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
separator,['noun'],8,0,8,9.0,False,False,False,1,complex,rel
clause,['noun'],186,0,186,187.0,False,False,False,1,monomorphemic,norel
passageway,['noun'],39,0,39,40.0,False,False,False,2,complex,norel
tipster,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
paleontologist,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
hayrick,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
varmint,['noun'],5,0,5,6.0,False,False,False,0,obscure,norel
waist,['noun'],384,0,384,385.0,False,False,False,1,monomorphemic,norel
artifact,['noun'],70,0,70,71.0,False,False,False,1,monomorphemic,rel
republic,['noun'],421,0,421,422.0,False,False,False,0,may_include_a_root,rel
boyfriend,['noun'],109,0,109,110.0,False,False,False,1,complex,rel
arum,['noun'],2,0,2,3.0,False,False,False,0,may_include_a_root,norel
janitor,['noun'],27,0,27,28.0,False,False,False,0,obscure,norel
financier,['noun'],33,0,33,34.0,False,False,False,2,complex,norel
checkerboard,['noun'],2,0,2,3.0,False,False,False,2,complex,norel
butterfly,['noun'],183,0,183,184.0,False,False,False,1,complex,norel
cockscomb,['noun'],1,0,1,2.0,False,False,False,2,complex,norel
blockhead,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
landlady,['noun'],164,0,164,165.0,False,False,False,1,complex,rel
cobra,['noun'],46,0,46,47.0,False,False,False,1,monomorphemic,norel
propagandist,['noun'],25,0,25,26.0,False,False,False,1,complex,norel
commissary,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
gourd,['noun'],25,0,25,26.0,False,False,False,1,monomorphemic,norel
drumhead,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
slob,['noun'],21,0,21,22.0,False,False,False,1,monomorphemic,norel
roustabout,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
outlet,['noun'],140,0,140,141.0,False,False,False,1,zero_derivation,norel
artist,['noun'],1331,0,1331,1332.0,False,False,False,1,complex,norel
skyline,['noun'],60,0,60,61.0,False,False,False,1,complex,norel
landlord,['noun'],519,0,519,520.0,False,False,False,1,complex,rel
gangster,['noun'],86,0,86,87.0,False,False,False,1,complex,norel
denizen,['noun'],9,0,9,10.0,False,False,False,1,monomorphemic,rel
bureau,['noun'],341,0,341,342.0,False,False,False,1,monomorphemic,norel
dome,['noun'],236,0,236,237.0,False,False,False,1,monomorphemic,norel
apothegm,['noun'],2,0,2,3.0,False,False,False,0,may_include_a_root,norel
madcap,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
residency,['noun'],3,0,3,4.0,False,False,False,1,complex,rel
boar,['noun'],44,0,44,45.0,False,False,False,1,monomorphemic,norel
supervisor,['noun'],110,0,110,111.0,False,False,False,1,complex,rel
testimonial,['noun'],23,0,23,24.0,False,False,False,1,complex,rel
airliner,['noun'],33,0,33,34.0,False,False,False,1,complex,norel
cosine,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
diatribe,['noun'],16,0,16,17.0,False,False,False,0,may_include_a_root,rel
constituency,['noun'],294,0,294,295.0,False,False,False,1,complex,norel
canon,['noun'],118,0,118,119.0,False,False,False,1,monomorphemic,norel
troublemaker,['noun'],36,0,36,37.0,False,False,False,1,complex,norel
mobster,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
bailiff,['noun'],56,0,56,57.0,False,False,False,1,monomorphemic,norel
hubby,['noun'],11,0,11,12.0,False,False,False,1,complex,rel
playsuit,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
stepchild,['noun'],3,0,3,4.0,False,False,False,1,complex,rel
brogue,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
doyen,['noun'],11,0,11,12.0,False,False,False,1,monomorphemic,norel
stranger,['noun'],778,0,778,779.0,False,False,False,1,complex,rel
travelogue,['noun'],11,0,11,12.0,False,False,False,1,complex,rel
auditorium,['noun'],87,0,87,88.0,False,False,False,1,complex,norel
gaggle,['noun'],11,0,11,12.0,False,False,False,1,monomorphemic,norel
wristband,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
underexposure,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
nook,['noun'],24,0,24,25.0,False,False,False,1,monomorphemic,norel
wigging,['noun'],1,0,1,2.0,False,False,False,1,zero_derivation,norel
scrum,['noun'],119,0,119,120.0,False,False,False,1,monomorphemic,norel
senora,['noun'],18,0,18,19.0,False,False,False,0,undetermined,norel
braggart,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
halberdier,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
moped,['noun'],34,0,34,35.0,False,False,False,1,monomorphemic,norel
hypnotist,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
burglar,['noun'],80,0,80,81.0,False,False,False,1,complex,rel
velum,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
aide,['noun'],176,0,176,177.0,False,False,False,1,monomorphemic,rel
regimen,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
ambassadress,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
schoolboy,['noun'],139,0,139,140.0,False,False,False,1,complex,norel
conventicle,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
hoodlum,['noun'],37,0,37,38.0,False,False,False,0,may_include_a_root,norel
sawyer,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
collie,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
summit,['noun'],253,0,253,254.0,False,False,False,0,may_include_a_root,rel
trombonist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
deliveryman,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
thingummy,['noun'],5,0,5,6.0,False,False,False,0,obscure,norel
nelson,['noun'],136,0,136,137.0,False,False,False,1,monomorphemic,norel
seedbed,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
millimetre,['noun'],69,0,69,70.0,False,False,False,1,complex,norel
mammal,['noun'],145,0,145,146.0,False,False,False,1,monomorphemic,norel
peon,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
hick,['noun'],42,0,42,43.0,False,False,False,1,monomorphemic,norel
reveller,['noun'],6,0,6,7.0,False,False,False,1,complex,rel
captor,['noun'],27,0,27,28.0,False,False,False,0,obscure,rel
poodle,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
polecat,['noun'],4,0,4,5.0,False,False,False,0,obscure,norel
rhea,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
resonator,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
mall,['noun'],177,0,177,178.0,False,False,False,1,monomorphemic,norel
concessionaire,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
campsite,['noun'],17,0,17,18.0,False,False,False,1,complex,rel
soundtrack,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
patio,['noun'],37,0,37,38.0,False,False,False,0,undetermined,norel
attitude,['noun'],2246,0,2246,2247.0,False,False,False,0,obscure,rel
embassy,['noun'],404,0,404,405.0,False,False,False,0,obscure,rel
buttercup,['noun'],29,0,29,30.0,False,False,False,1,complex,norel
rapier,['noun'],17,0,17,18.0,False,False,False,0,may_include_a_root,norel
headwind,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
coping,['noun'],6,0,6,7.0,False,False,False,1,zero_derivation,norel
stepbrother,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
dimwit,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
lantern,['noun'],107,0,107,108.0,False,False,False,1,monomorphemic,norel
twosome,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
tailback,['noun'],4,0,4,5.0,False,False,False,2,complex,norel
cockpit,['noun'],59,0,59,60.0,False,False,False,2,complex,norel
pickaxe,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
retainer,['noun'],53,0,53,54.0,False,False,False,1,complex,norel
anecdote,['noun'],90,0,90,91.0,False,False,False,1,monomorphemic,rel
spillway,['noun'],3,0,3,4.0,False,False,False,2,complex,norel
limerick,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
contender,['noun'],56,0,56,57.0,False,False,False,1,complex,rel
muffler,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
florist,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
ulster,['noun'],127,0,127,128.0,False,False,False,1,monomorphemic,norel
fuller,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
zealot,['noun'],24,0,24,25.0,False,False,False,0,obscure,norel
secretariat,['noun'],69,0,69,70.0,False,False,False,1,monomorphemic,norel
taffrail,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
truckle,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
vocab,['noun'],3,0,3,4.0,False,False,False,1,complex,rel
frock,['noun'],144,0,144,145.0,False,False,False,1,monomorphemic,norel
fireside,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
gasket,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
bract,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
bobbin,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
blackboard,['noun'],103,0,103,104.0,False,False,False,1,complex,norel
oyster,['noun'],120,0,120,121.0,False,False,False,0,may_include_a_root,norel
timbrel,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
demographer,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
defender,['noun'],186,0,186,187.0,False,False,False,1,complex,rel
farthing,['noun'],12,0,12,13.0,False,False,False,0,may_include_a_root,norel
tabby,['noun'],8,0,8,9.0,False,False,False,0,obscure,norel
river,['noun'],2288,0,2288,2289.0,False,False,False,0,may_include_a_root,norel
manger,['noun'],6,0,6,7.0,False,False,False,0,may_include_a_root,norel
creator,['noun'],67,0,67,68.0,False,False,False,1,complex,rel
movie,['noun'],793,0,793,794.0,False,False,False,1,monomorphemic,norel
crossword,['noun'],58,0,58,59.0,False,False,False,1,complex,norel
rite,['noun'],144,0,144,145.0,False,False,False,1,monomorphemic,rel
interface,['noun'],26,0,26,27.0,False,False,False,1,complex,rel
Luddite,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
harpy,['noun'],9,0,9,10.0,False,False,False,0,may_include_a_root,norel
patty,['noun'],62,0,62,63.0,False,False,False,1,monomorphemic,norel
gadfly,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
ley,['noun'],31,0,31,32.0,False,False,False,1,monomorphemic,norel
sweetheart,['noun'],65,0,65,66.0,False,False,False,1,complex,rel
sampler,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
silencer,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
messmate,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
dessertspoonful,['noun'],1,0,1,2.0,False,False,False,2,complex,norel
robin,['noun'],223,0,223,224.0,False,False,False,1,monomorphemic,norel
calculator,['noun'],89,0,89,90.0,False,False,False,1,complex,norel
cuttle,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
cerebrum,['noun'],4,0,4,5.0,False,False,False,0,may_include_a_root,norel
suntrap,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
wasteland,['noun'],56,0,56,57.0,False,False,False,1,complex,norel
snail,['noun'],80,0,80,81.0,False,False,False,1,monomorphemic,norel
cigar,['noun'],314,0,314,315.0,False,False,False,1,monomorphemic,norel
copula,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
aroma,['noun'],64,0,64,65.0,False,False,False,1,monomorphemic,norel
demerit,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
marketeer,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
knobkerrie,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
grapefruit,['noun'],30,0,30,31.0,False,False,False,1,complex,norel
mugger,['noun'],24,0,24,25.0,False,False,False,1,complex,rel
sleeper,['noun'],79,0,79,80.0,False,False,False,1,complex,norel
cataclysm,['noun'],10,0,10,11.0,False,False,False,0,obscure,norel
falcon,['noun'],31,0,31,32.0,False,False,False,1,monomorphemic,norel
stylist,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
mortuary,['noun'],31,0,31,32.0,False,False,False,0,obscure,norel
temple,['noun'],512,0,512,513.0,False,False,False,1,monomorphemic,norel
smithy,['noun'],194,0,194,195.0,False,False,False,1,complex,norel
breastplate,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
encumbrance,['noun'],22,0,22,23.0,False,False,False,1,complex,rel
servery,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
locus,['noun'],19,0,19,20.0,False,False,False,0,may_include_a_root,rel
locum,['noun'],5,0,5,6.0,False,False,False,0,may_include_a_root,rel
blueprint,['noun'],81,0,81,82.0,False,False,False,1,complex,rel
atom,['noun'],497,0,497,498.0,False,False,False,1,monomorphemic,norel
legation,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
cummerbund,['noun'],5,0,5,6.0,False,False,False,0,may_include_a_root,norel
alehouse,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
insignia,['noun'],37,0,37,38.0,False,False,False,1,monomorphemic,norel
ploughshare,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
tarn,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
tuft,['noun'],63,0,63,64.0,False,False,False,1,monomorphemic,norel
potation,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
parakeet,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
lashing,['noun'],8,0,8,9.0,False,False,False,1,zero_derivation,norel
fighter,['noun'],228,0,228,229.0,False,False,False,1,complex,norel
reasoner,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
oracle,['noun'],31,0,31,32.0,False,False,False,1,monomorphemic,norel
effigy,['noun'],64,0,64,65.0,False,False,False,0,obscure,rel
manageress,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
weatherman,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
byre,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
tricolour,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
sprocket,['noun'],3,0,3,4.0,False,False,False,0,obscure,norel
pullback,['noun'],2,0,2,3.0,False,False,False,1,zero_derivation,norel
hutment,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
ode,['noun'],22,0,22,23.0,False,False,False,1,monomorphemic,rel
decolletage,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
urchin,['noun'],42,0,42,43.0,False,False,False,1,monomorphemic,norel
octave,['noun'],35,0,35,36.0,False,False,False,1,monomorphemic,norel
grandchild,['noun'],140,0,140,141.0,False,False,False,1,complex,rel
grower,['noun'],41,0,41,42.0,False,False,False,1,complex,rel
debauchee,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
labourer,['noun'],262,0,262,263.0,False,False,False,1,complex,rel
athlete,['noun'],298,0,298,299.0,False,False,False,1,monomorphemic,norel
handcart,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
pouf,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
subeditor,['noun'],2,0,2,3.0,False,False,False,2,complex,rel
Christmas,['noun'],1070,0,1070,1071.0,False,False,False,1,complex,norel
contraption,['noun'],39,0,39,40.0,False,False,False,0,obscure,norel
halter,['noun'],26,0,26,27.0,False,False,False,0,may_include_a_root,norel
catacomb,['noun'],4,0,4,5.0,False,False,False,0,obscure,norel
tier,['noun'],82,0,82,83.0,False,False,False,1,monomorphemic,norel
bursar,['noun'],6,0,6,7.0,False,False,False,0,may_include_a_root,rel
producer,['noun'],489,0,489,490.0,False,False,False,1,complex,rel
brakeman,['noun'],5,0,5,6.0,False,False,False,2,complex,norel
claque,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
pullover,['noun'],46,0,46,47.0,False,False,False,1,complex,norel
cusp,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
hemline,['noun'],4,0,4,5.0,False,False,False,1,complex,rel
headstall,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
tracer,['noun'],23,0,23,24.0,False,False,False,1,complex,norel
vowel,['noun'],49,0,49,50.0,False,False,False,1,monomorphemic,norel
salver,['noun'],7,0,7,8.0,False,False,False,0,may_include_a_root,norel
chauffeuse,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
gondolier,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
hummock,['noun'],14,0,14,15.0,False,False,False,0,obscure,norel
valve,['noun'],151,0,151,152.0,False,False,False,1,monomorphemic,norel
crosswind,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
tempo,['noun'],124,0,124,125.0,False,False,False,1,monomorphemic,norel
craving,['noun'],55,0,55,56.0,False,False,False,1,zero_derivation,rel
scarp,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
cannonball,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
vixen,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
traveller,['noun'],370,0,370,371.0,False,False,False,1,complex,norel
gasworks,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
ounce,['noun'],259,0,259,260.0,False,False,False,1,monomorphemic,norel
baronet,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
suburbanite,['noun'],2,0,2,3.0,False,False,False,2,complex,norel
grandpa,['noun'],28,0,28,29.0,False,False,False,1,complex,rel
haven,['noun'],158,0,158,159.0,False,False,False,1,monomorphemic,rel
dowel,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
viewer,['noun'],123,0,123,124.0,False,False,False,1,complex,rel
homburg,['noun'],11,0,11,12.0,False,False,False,1,monomorphemic,norel
ganger,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
noblesse,['noun'],11,0,11,12.0,False,False,False,0,obscure,norel
okapi,['noun'],4,0,4,5.0,False,False,False,0,undetermined,norel
device,['noun'],1002,0,1002,1003.0,False,False,False,1,zero_derivation,norel
soprano,['noun'],43,0,43,44.0,False,False,False,1,monomorphemic,norel
ampere,['noun'],18,0,18,19.0,False,False,False,1,monomorphemic,norel
sou'wester,['noun'],3,0,3,4.0,False,False,False,4,complex,norel
newsreel,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
bedroom,['noun'],1154,0,1154,1155.0,False,False,False,1,complex,norel
jackpot,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
aphorism,['noun'],15,0,15,16.0,False,False,False,0,obscure,norel
bellhop,['noun'],6,0,6,7.0,False,False,False,2,complex,norel
electrode,['noun'],39,0,39,40.0,False,False,False,0,may_include_a_root,norel
dartboard,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
courtyard,['noun'],283,0,283,284.0,False,False,False,1,complex,norel
ramp,['noun'],97,0,97,98.0,False,False,False,1,zero_derivation,norel
neighbour,['noun'],901,0,901,902.0,False,False,False,1,monomorphemic,rel
condonation,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
washstand,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
inquest,['noun'],53,0,53,54.0,False,False,False,1,complex,rel
quarterfinal,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
dinar,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
hauler,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
besom,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
flywheel,['noun'],54,0,54,55.0,False,False,False,1,complex,norel
stumbler,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
scoundrel,['noun'],30,0,30,31.0,False,False,False,1,monomorphemic,norel
placenta,['noun'],28,0,28,29.0,False,False,False,1,monomorphemic,norel
parasite,['noun'],68,0,68,69.0,False,False,False,1,monomorphemic,norel
spheroid,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
cytologist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
doer,['noun'],11,0,11,12.0,False,False,False,1,complex,rel
keystone,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
uvula,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
legate,['noun'],9,0,9,10.0,False,False,False,0,obscure,norel
symbol,['noun'],651,0,651,652.0,False,False,False,1,monomorphemic,norel
thrower,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
cadet,['noun'],48,0,48,49.0,False,False,False,1,monomorphemic,norel
strumpet,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
debutante,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
gallstone,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
militiaman,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
obbligato,['noun'],3,0,3,4.0,False,False,False,0,undetermined,norel
mortarboard,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
pixie,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
monument,['noun'],303,0,303,304.0,False,False,False,0,obscure,norel
horticulturist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
replica,['noun'],70,0,70,71.0,False,False,False,0,undetermined,rel
playhouse,['noun'],21,0,21,22.0,False,False,False,2,complex,norel
colonizer,['noun'],11,0,11,12.0,False,False,False,1,complex,rel
epilogue,['noun'],33,0,33,34.0,False,False,False,0,may_include_a_root,rel
piastre,['noun'],2,0,2,3.0,False,False,False,0,undetermined,norel
